idx,S1,S2,ntaxa_S1,ntaxa_S2,bl_S1_b,bl_S2_b,maxBL_S1_b,maxBL_S2_b,cumBL_S1,cumBL_S2,bl_S1_a,bl_S2_a,maxBL_S1_a,maxBL_S2_a,ll_rearrs,ll_orig,ntaxa,tbl,maxBL,target
0,Sp008,Sp005,1,1,0.330642,0.218133,0.0,0.0,0.0,0.0,0.346265,0.256046,0.0,0.0,-24447.9819,-24431.16559,11,6.545188300000001,1.74936,0.0006883138644388492
1,Sp006,Sp005,1,1,0.16221,0.218133,0.0,0.0,0.0,0.0,0.18803,0.253487,0.0,0.0,-24447.848537,-24431.16559,11,6.545188300000001,1.74936,0.0006828551400277726
2,N16,Sp007,2,1,0.0720435,0.344056,0.330642,0.0,0.49285199999999996,0.0,0.051598,0.362335,0.32954,0.0,-24428.16462,-24431.16559,11,6.545188300000001,1.74936,-0.00012283368097792675
3,Sp005,Sp007,1,1,0.218133,0.344056,0.0,0.0,0.0,0.0,0.199478,0.369047,0.0,0.0,-24431.683955,-24431.16559,11,6.545188300000001,1.74936,2.1217366731453738e-05
4,N12,N9,3,2,0.0335092,0.196591,0.330642,1.74936,0.7830285,2.524664,0.04895,0.325418,0.32914,1.802734,-24468.196387,-24431.16559,11,6.545188300000001,1.74936,0.0015157196190081343
5,Sp007,N9,1,2,0.344056,0.196591,0.0,1.74936,0.0,2.524664,0.339391,0.331555,0.0,1.803281,-24468.317024,-24431.16559,11,6.545188300000001,1.74936,0.001520657451366381
6,Sp010,N8,1,4,1.74936,0.246061,0.0,0.344056,0.0,1.1605937,1.885633,0.223827,0.0,0.343482,-24432.367194,-24431.16559,11,6.545188300000001,1.74936,4.918324488332536e-05
7,Sp009,N8,1,4,0.775304,0.246061,0.0,0.344056,0.0,1.1605937,0.966964,0.240616,0.0,0.343298,-24434.839246,-24431.16559,11,6.545188300000001,1.74936,0.00015036761084795332
8,N8,N7,4,2,0.246061,0.292505,0.344056,0.45877,1.1605937,0.859435,0.307272,0.277321,0.34267,0.456875,-24434.936448,-24431.16559,11,6.545188300000001,1.74936,0.0001543462175846135
9,N9,N7,2,2,0.196591,0.292505,1.74936,0.45877,2.524664,0.859435,0.214663,0.286202,1.757045,0.461452,-24431.015526,-24431.16559,11,6.545188300000001,1.74936,-6.14231848449821e-06
10,Sp004,N6,1,6,0.45877,0.087617,0.0,1.74936,0.0,4.1279097,0.632586,0.129857,0.0,1.746174,-24489.701771,-24431.16559,11,6.545188300000001,1.74936,0.0023959634993411497
11,Sp003,N6,1,6,0.400665,0.087617,0.0,1.74936,0.0,4.1279097,0.57586,0.129875,0.0,1.746416,-24489.701563,-24431.16559,11,6.545188300000001,1.74936,0.002395954985625317
12,N6,Sp001,6,1,0.087617,0.354907,1.74936,0.0,4.1279097,0.0,0.107428,0.356377,1.781247,0.0,-24435.379063,-24431.16559,11,6.545188300000001,1.74936,0.0001724630363818755
13,N7,Sp001,2,1,0.292505,0.354907,0.45877,0.0,0.859435,0.0,0.302088,0.357185,0.457234,0.0,-24432.051599,-24431.16559,11,6.545188300000001,1.74936,3.6265523097296144e-05
14,N4,Sp002,8,1,0.0765086,0.224034,1.74936,0.0,5.3674667,0.0,0.206585,0.255123,1.776032,0.0,-24504.525246,-24431.16559,11,6.545188300000001,1.74936,0.003002707985002059
15,Sp001,Sp002,1,1,0.354907,0.224034,0.0,0.0,0.0,0.0,0.525698,0.245746,0.0,0.0,-24503.519689,-24431.16559,11,6.545188300000001,1.74936,0.0029615492037602833
